Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,scenario,terminal
1515397002785,1,90.90899658203125,436.364013671875,-,,,,,,,,,,
1515397002813,1,92.20800018310547,436.364013671875,-,,,,,,,,,,
1515397002846,1,93.50599670410156,436.364013671875,-,,,,,,,,,,
1515397002862,1,94.80500030517578,436.364013671875,-,,,,,,,,,,
1515397002896,1,96.10399627685547,436.364013671875,-,,,,,,,,,,
1515397002946,1,97.40299987792969,436.364013671875,-,,,,,,,,,,
1515397003014,1,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397003079,1,100,436,-,,,,,,,,,,
1515397003230,1,101.29900360107422,436.364013671875,-,,,,,,,,,,
1515397003496,1,100,436,-,,,,,,,,,,
1515397003596,1,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397004271,3,98.70099639892578,436.364013671875,13,,,,,,,,,,
1515397004661,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397004862,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397005062,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397005262,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397005462,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397005662,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397005862,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397006062,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397006262,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397006462,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397006661,0,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397006804,2,49.35100173950195,438.96099853515625,-,,,,,,,,,,
1515397007047,1,61.03900146484375,438.96099853515625,-,,,,,,,,,,
1515397007063,1,63.63600158691406,438.96099853515625,-,,,,,,,,,,
1515397007080,1,68.83100128173828,438.96099853515625,-,,,,,,,,,,
1515397007097,1,70.12999725341797,438.96099853515625,-,,,,,,,,,,
1515397007113,1,74.0260009765625,438.96099853515625,-,,,,,,,,,,
1515397007130,1,75.32499694824219,438.96099853515625,-,,,,,,,,,,
1515397007147,1,77.9219970703125,438.96099853515625,-,,,,,,,,,,
1515397007163,1,80.51899719238281,437.6619873046875,-,,,,,,,,,,
1515397007180,1,81.81800079345703,437.6619873046875,-,,,,,,,,,,
1515397007196,1,84.41600036621094,437.6619873046875,-,,,,,,,,,,
1515397007214,1,85.71399688720703,437.6619873046875,-,,,,,,,,,,
1515397007230,1,87.01300048828125,437.6619873046875,-,,,,,,,,,,
1515397007246,1,88.31199645996094,437.6619873046875,-,,,,,,,,,,
1515397007263,1,89.61000061035156,437.6619873046875,-,,,,,,,,,,
1515397007280,1,92.20800018310547,436.364013671875,-,,,,,,,,,,
1515397007296,1,93.50599670410156,436.364013671875,-,,,,,,,,,,
1515397007313,1,94.80500030517578,436.364013671875,-,,,,,,,,,,
1515397007346,1,96.10399627685547,436.364013671875,-,,,,,,,,,,
1515397007379,1,97.40299987792969,436.364013671875,-,,,,,,,,,,
1515397007430,1,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397007480,1,100,436,-,,,,,,,,,,
1515397007513,1,101.29900360107422,436.364013671875,-,,,,,,,,,,
1515397007580,1,102.59700012207031,436.364013671875,-,,,,,,,,,,
1515397007746,1,103.89600372314453,436.364013671875,-,,,,,,,,,,
1515397008347,1,102.59700012207031,436.364013671875,-,,,,,,,,,,
1515397008396,1,101.29900360107422,436.364013671875,-,,,,,,,,,,
1515397008447,1,100,436,-,,,,,,,,,,
1515397008564,1,98.70099639892578,436.364013671875,-,,,,,,,,,,
1515397009430,1,97.40299987792969,436.364013671875,-,,,,,,,,,,
1515397010380,1,96.10399627685547,436.364013671875,-,,,,,,,,,,
1515397010894,3,96.10399627685547,436.364013671875,13,,,,,,,,,,
