Time_Acc,Acc_x,Acc_y,Acc_z,Time_Gra,Gra_x,Gra_y,Gra_z,Time_Gyr,Gyr_x,Gyr_y,Gyr_z,Time_Light,Light,Time_LAcc,LAcc_x,LAcc_y,LAcc_z,Time_Mag,Mag_x,Mag_y,Mag_z,Time_Pres,Pres,Time_Prox,Prox,Time_ReHum,ReHum,Time_Rov,Rov_w,Rov_x,Rov_y,Rov_z,Time_SteCou,SteCou,Time_TSD,TSD_value,id,scenario,behavior,class
1510575807599.0,2.722412,6.410568,12.046188,1510575812373.0,-0.50740576,7.2672834,6.565022,1510575812372.0,0.013809204,-0.63500977,-0.04336548,1510575811133.0,24.0,1510575812374.0,-1.9846199,0.7752714,0.5304227,1510575812331.0,3.6026,-42.71393,1.6067505,1510575812380.0,1015.272,0,0,0,0,1510575812374.0,0.03833946,-0.40473092,-0.9133522,0.02260004,0,0,0,0,2,0,1,1
1510575807698.0,-6.7822113,8.234329,-2.6535034,1510575812502.0,-1.3842326,7.632475,5.9999676,1510575812501.0,0.42610168,-0.0101623535,0.28134155,1510575811234.0,26.0,1510575812502.0,0.8368584,0.103731155,-0.29302645,1510575812464.0,3.9489746,-40.64789,1.6067505,1510575812511.0,1015.272,0,0,0,0,1510575812503.0,0.09637118,-0.429883,-0.8969677,0.03690682,0,0,0,0,2,0,1,1
1510575807797.0,1.8840637,7.2450256,6.801132,1510575812633.0,-1.0328827,7.4473352,6.2960887,1510575812632.0,-0.8631134,0.7567444,-0.4033203,1510575811335.0,25.0,1510575812634.0,2.1865597,0.750916,-2.041685,1510575812599.0,4.812622,-41.853333,4.1290283,1510575812649.0,1015.272,0,0,0,0,1510575812634.0,0.07385532,-0.41657436,-0.90545434,0.034112167,0,0,0,0,2,0,1,1
1510575807902.0,-1.4696655,7.0139923,9.617615,1510575812762.0,-0.7559818,7.7480083,5.963828,1510575812761.0,-0.57151794,-0.26010132,-0.49090576,1510575811637.0,23.0,1510575812762.0,-0.004005134,-0.3740883,-1.4854517,1510575812720.0,3.7750244,-41.508484,0.7659912,1510575812770.0,1015.272,0,0,0,0,1510575812762.0,0.055753864,-0.43911377,-0.896322,0.026027588,0,0,0,0,2,0,1,1
1510575808050.0,0.89338684,6.637039,6.2850037,1510575812892.0,0.13790919,6.991147,6.875698,1510575812891.0,-0.67832947,0.20880127,0.054901123,1510575811737.0,25.0,1510575812893.0,1.8968588,-0.43676376,2.4869213,1510575812852.0,5.8502197,-40.475464,0.7659912,1510575812900.0,1015.272,0,0,0,0,1510575812893.0,0.011853831,0.386389,0.9222045,0.010094088,0,0,0,0,2,0,1,1
1510575808146.0,-1.6819305,6.1093597,4.6779785,1510575813021.0,-0.18474115,7.7054973,6.063132,1510575813021.0,0.5233002,-0.1116333,-0.84765625,1510575811838.0,22.0,1510575813022.0,1.4583595,1.4023943,-0.22120142,1510575812980.0,4.4677734,-42.19818,-2.597046,1510575813034.0,1015.272,0,0,0,0,1510575813023.0,-0.004708682,0.4368571,0.8994403,0.011866578,0,0,0,0,2,0,1,1
1510575808246.0,-0.8717499,5.8824463,7.346863,1510575813162.0,0.20273893,7.203097,6.651668,1510575813153.0,-0.41557312,0.3092041,0.27920532,1510575811940.0,25.0,1510575813163.0,0.9263373,-1.3445735,6.377457,1510575813111.0,4.9850464,-41.33606,2.279663,1510575813164.0,1015.282,0,0,0,0,1510575813163.0,0.023259774,0.4003977,0.9156371,0.027374545,0,0,0,0,2,0,1,1
1510575808347.0,-0.42349243,7.0977936,7.2461853,1510575813281.0,0.44409287,7.4936094,6.3102283,1510575813280.0,-0.00541687,-0.48013306,-0.59451294,1510575812039.0,23.0,1510575813281.0,1.1573478,1.9229913,0.93822193,1510575813247.0,4.2938232,-42.025757,-2.0935059,1510575813290.0,1015.282,0,0,0,0,1510575813282.0,0.038170908,0.42048883,0.9060494,0.028400976,0,0,0,0,2,0,1,1
1510575808446.0,-2.4588165,6.285904,3.8262177,1510575813411.0,0.5846675,7.131728,6.7057443,1510575813410.0,0.40794373,2.152771,0.12860107,1510575812141.0,26.0,1510575813411.0,0.733573,-1.2744865,5.886901,1510575813369.0,4.121399,-41.508484,-0.91552734,1510575813419.0,1015.282,0,0,0,0,1510575813411.0,0.049749516,0.3944961,0.916676,0.040037002,0,0,0,0,2,0,1,1
1510575808548.0,1.9761505,8.189316,8.672241,1510575813541.0,0.248838,7.309035,6.533489,1510575813541.0,-0.23399353,-0.73220825,0.059173584,1510575812244.0,23.0,1510575813542.0,-0.5661795,0.31510878,-0.13913488,1510575813498.0,4.121399,-42.19818,-1.58844,1510575813556.0,1015.292,0,0,0,0,1510575813542.0,0.027990973,0.40755525,0.91220707,0.031520523,0,0,0,0,2,0,1,1
1510575808646.0,-1.7196198,4.6007843,8.7808075,1510575813670.0,0.3277857,7.295079,6.5455914,1510575813670.0,0.41007996,-1.1605225,0.13180542,1510575812341.0,19.0,1510575813671.0,-5.732196,1.0707936,-7.491017,1510575813632.0,3.7750244,-40.820313,-2.9342651,1510575813679.0,1015.292,0,0,0,0,1510575813671.0,0.026940128,0.4068685,0.91288394,0.019369384,0,0,0,0,2,0,1,1
1510575808746.0,-1.1729736,5.7741394,8.360199,1510575813804.0,0.8509162,7.290834,6.5030813,1510575813804.0,0.16334534,-0.4416809,0.31124878,1510575812442.0,21.0,1510575813805.0,0.025185227,-1.1935635,4.738636,1510575813758.0,1.3565063,-42.886353,-0.24414063,1510575813809.0,1015.292,0,0,0,0,1510575813806.0,0.060262725,0.40596002,0.91145843,0.028432155,0,0,0,0,2,0,1,1
1510575808845.0,-1.0048828,6.969986,2.0751038,1510575813930.0,0.8545401,7.367979,6.4150634,1510575813930.0,0.2519989,-0.047546387,-0.2409668,1510575812543.0,22.0,1510575813938.0,-0.4474877,1.2884169,1.0416265,1510575813889.0,2.0477295,-42.886353,0.42877197,1510575813940.0,1015.292,0,0,0,0,1510575813939.0,0.05004243,0.41281784,0.9094257,0.0047005126,0,0,0,0,2,0,1,1
1510575808949.0,-0.13850403,7.549057,5.054123,1510575814060.0,0.7675239,7.5143757,6.2542343,1510575814059.0,0.8116913,2.8694763,-0.14163208,1510575812649.0,18.0,1510575814060.0,-0.34885705,0.5328951,4.200893,1510575814019.0,2.911377,-40.992737,0.59661865,1510575814072.0,1015.292,0,0,0,0,1510575814061.0,0.04589453,0.4231034,0.9049006,0.005665658,0,0,0,0,2,0,1,1
1510575809045.0,-2.151764,7.277588,7.343033,1510575814190.0,0.4655324,7.7787166,5.9535904,1510575814190.0,-0.34187317,-1.0569153,0.22259521,1510575812745.0,22.0,1510575814191.0,-2.4750426,-1.0105267,-1.9347754,1510575814148.0,3.0838013,-43.57605,4.4647217,1510575814197.0,1015.282,0,0,0,0,1510575814191.0,0.028317962,0.44232282,0.896401,0.0037273748,0,0,0,0,2,0,1,1
1510575809152.0,-2.696762,5.745804,5.1443787,1510575814319.0,-0.4898783,8.206643,5.3461585,1510575814319.0,-0.12825012,0.095581055,0.27386475,1510575812851.0,18.0,1510575814320.0,-3.836422,0.009215832,-3.9170585,1510575814279.0,3.6026,-40.992737,1.6067505,1510575814330.0,1015.282,0,0,0,0,1510575814320.0,0.043360885,-0.4749122,-0.8785302,0.027619854,0,0,0,0,2,0,1,1
1510575809245.0,0.7058258,8.175003,11.721848,1510575814450.0,-0.29725212,7.974005,5.700638,1510575814449.0,-0.2596283,0.6648865,0.045288086,1510575812946.0,16.0,1510575814451.0,3.4123235,0.40239668,7.034391,1510575814414.0,3.6026,-42.71393,4.6325684,1510575814464.0,1015.282,0,0,0,0,1510575814451.0,0.034684904,-0.45622948,-0.8885229,0.034330733,0,0,0,0,2,0,1,1
1510575809346.0,-3.337082,6.2807465,2.3615112,1510575814579.0,-0.1288226,8.118141,5.4999614,1510575814579.0,-0.010757446,0.037902832,-0.42041016,1510575813046.0,19.0,1510575814579.0,0.8013008,1.098824,1.234446,1510575814540.0,3.4301758,-41.853333,4.801941,1510575814595.0,1015.282,0,0,0,0,1510575814580.0,0.026893703,-0.46782127,-0.88265115,0.036701266,0,0,0,0,2,0,1,1
1510575809445.0,0.6813507,7.03685,12.652496,1510575814713.0,-0.0862061,7.89073,5.8223143,1510575814712.0,0.14091492,2.773346,-0.585968,1510575813147.0,15.0,1510575814713.0,2.7888222,0.12527943,9.793144,1510575814667.0,3.4301758,-40.475464,5.1376343,1510575814717.0,1015.272,0,0,0,0,1510575814714.0,0.013527162,-0.45051262,-0.8925049,0.017042298,0,0,0,0,2,0,1,1
1510575809546.0,-3.8498688,6.448471,1.5951538,1510575814839.0,-0.0626261,7.993882,5.680168,1510575814838.0,-0.43266296,-1.2459717,-0.071136475,1510575813248.0,19.0,1510575814839.0,1.4610476,1.2938294,-0.5917816,1510575814802.0,2.3925781,-42.54303,6.4834595,1510575814848.0,1015.272,0,0,0,0,1510575814839.0,0.024792548,-0.45801458,-0.88764894,0.041077375,0,0,0,0,2,0,1,1
1510575809647.0,-0.6287384,7.519684,9.345886,1510575814969.0,0.26643234,7.594215,6.198976,1510575814968.0,1.6117096,1.9348755,-0.4022522,1510575813349.0,16.0,1510575814970.0,-0.3813788,0.28045654,8.420966,1510575814927.0,3.2577515,-41.68091,4.6325684,1510575814984.0,1015.272,0,0,0,0,1510575814970.0,-0.0037388762,-0.4288662,-0.90304667,0.023802036,0,0,0,0,2,0,1,1
1510575809744.0,-2.5534515,7.160034,3.0803223,1510575815099.0,0.009533132,7.779062,5.971306,1510575815098.0,-0.85243225,-1.8761597,0.32299805,1510575813449.0,18.0,1510575815100.0,-2.6144974,-1.3300109,-3.3725262,1510575815057.0,2.911377,-41.68091,3.6239624,1510575815106.0,1015.272,0,0,0,0,1510575815100.0,0.0067519965,-0.4421567,-0.8967904,0.014793806,0,0,0,0,2,0,1,1
1510575809844.0,-0.21768188,7.162033,9.537918,1510575815227.0,-0.43218753,7.54654,6.2476664,1510575815226.0,1.4685822,-0.9597168,0.99057007,1510575813556.0,17.0,1510575815227.0,-2.2737336,0.3089609,3.8018298,1510575815189.0,4.2938232,-40.992737,0.59661865,1510575815236.0,1015.272,0,0,0,0,1510575815228.0,0.043886703,-0.42371172,-0.90377617,0.041604526,0,0,0,0,2,0,1,1
1510575809996.0,-3.296341,6.5688477,1.526062,1510575815359.0,0.3045337,7.732481,6.023818,1510575815357.0,-0.40382385,-1.8729553,0.063446045,1510575813755.0,18.0,1510575815359.0,0.022619903,-0.37797642,-0.51071215,1510575815317.0,4.121399,-42.886353,5.1376343,1510575815372.0,1015.272,0,0,0,0,1510575815360.0,-0.008309819,-0.43909192,-0.89821607,0.018362636,0,0,0,0,2,0,1,1
1510575810094.0,-1.1798859,8.759659,6.762146,1510575815489.0,-0.41274232,7.8723183,5.8332353,1510575815488.0,-0.30342102,-0.027252197,-0.30184937,1510575813854.0,17.0,1510575815489.0,-5.892941,-0.7666087,-3.1380649,1510575815447.0,5.1589966,-42.54303,3.1204224,1510575815503.0,1015.272,0,0,0,0,1510575815489.0,0.03203548,-0.448956,-0.8928207,0.016834479,0,0,0,0,2,0,1,1
1510575810193.0,-2.2662048,7.233551,2.931717,1510575815618.0,0.13181393,7.35483,6.485329,1510575815618.0,-0.6826019,1.494812,-0.22921753,1510575813954.0,19.0,1510575815619.0,2.4127977,-0.7178111,4.2165036,1510575815576.0,3.7750244,-41.508484,3.1204224,1510575815626.0,1015.272,0,0,0,0,1510575815620.0,0.009543671,0.41139904,0.9113927,0.004806507,0,0,0,0,2,0,1,1
1510575810295.0,-2.4306488,7.2335205,6.861313,1510575815747.0,-0.06551329,7.940018,5.7551894,1510575815747.0,0.112075806,-0.18533325,-0.7600708,1510575814155.0,21.0,1510575815747.0,-2.4220665,-0.94902754,-1.6264606,1510575815706.0,4.2938232,-40.992737,2.279663,1510575815758.0,1015.272,0,0,0,0,1510575815748.0,0.003424295,0.45448354,0.8906376,0.014060034,0,0,0,0,2,0,1,1
1510575810393.0,0.51394653,8.972916,5.3146515,1510575815878.0,-0.08405214,7.677434,6.1008472,1510575815877.0,0.22743225,4.3157043,-0.3039856,1510575814256.0,23.0,1510575815878.0,3.6325824,-0.91369104,6.350527,1510575815837.0,6.022644,-41.68091,3.6239624,1510575815893.0,1015.272,0,0,0,0,1510575815879.0,0.0031825202,0.43466452,0.9004365,0.016452054,0,0,0,0,2,0,1,1
1510575810493.0,3.51474,7.239868,14.348541,1510575816007.0,-0.4642835,7.8310175,5.884726,1510575816006.0,-0.14320374,-1.489502,-0.1288147,1510575814356.0,24.0,1510575816007.0,-3.660052,-1.3982625,-3.634389,1510575815965.0,3.4301758,-41.508484,4.801941,1510575816014.0,1015.272,0,0,0,0,1510575816008.0,0.03296394,-0.445955,-0.8943533,0.013027183,0,0,0,0,2,0,1,1
1510575810594.0,-10.519424,6.9817505,-0.9315338,1510575816139.0,-0.11354439,7.563559,6.240999,1510575816139.0,1.3906097,-1.0964355,0.33901978,1510575814465.0,23.0,1510575816140.0,2.1168902,0.8865075,8.891151,1510575816095.0,5.1589966,-41.508484,3.791809,1510575816145.0,1015.272,0,0,0,0,1510575816140.0,0.013127804,-0.42617515,-0.9044328,0.014275969,0,0,0,0,2,0,1,1
1510575810693.0,-0.4167328,5.896332,9.124466,1510575816266.0,0.5020268,7.6516895,6.1131015,1510575816265.0,-1.1952972,-1.9584045,0.6434326,1510575814557.0,25.0,1510575816266.0,-4.404707,-1.4372363,-4.7326813,1510575816225.0,4.812622,-41.853333,5.1376343,1510575816280.0,1015.272,0,0,0,0,1510575816267.0,0.03968225,0.43213874,0.90062785,0.023470933,0,0,0,0,2,0,1,1
1510575810793.0,0.16368103,8.93129,9.974167,1510575816395.0,-0.099615246,7.8779945,5.8393207,1510575816395.0,0.0031280518,0.25152588,-0.58062744,1510575814664.0,23.0,1510575816396.0,0.610992,0.97838116,-0.0326252,1510575816355.0,4.9850464,-43.058777,2.9510498,1510575816410.0,1015.272,0,0,0,0,1510575816396.0,0.0010243636,0.44975156,0.8930537,0.013326859,0,0,0,0,2,0,1,1
1510575810898.0,-2.6109314,6.2029877,2.300293,1510575816527.0,0.8870608,7.4251175,6.3443785,1510575816526.0,-1.9055939,-1.2833557,-0.12133789,1510575814758.0,25.0,1510575816528.0,-0.75841457,-0.4255252,-2.815627,1510575816486.0,3.7750244,-42.19818,4.1290283,1510575816536.0,1015.272,0,0,0,0,1510575816528.0,0.07150754,0.41402102,0.90622187,0.047278244,0,0,0,0,2,0,1,1
1510575810993.0,1.1500092,7.4136505,13.355072,1510575816657.0,0.9536067,6.924327,6.878569,1510575816656.0,0.27763367,0.3230896,-0.2484436,1510575814859.0,23.0,1510575816658.0,-0.7094251,0.19377756,2.5464277,1510575816615.0,3.9489746,-41.68091,-0.74768066,1510575816664.0,1015.282,0,0,0,0,1510575816658.0,0.079961926,0.37801674,0.91997594,0.06598287,0,0,0,0,2,0,1,1
1510575811092.0,-2.8177338,6.6322937,1.8863983,1510575816786.0,-0.14270958,7.396857,6.4371214,1510575816785.0,0.19645691,-0.2451477,-0.36914063,1510575814960.0,22.0,1510575816786.0,-1.943719,-0.61705923,-1.1648126,1510575816744.0,6.3690186,-42.370605,0.9338379,1510575816797.0,1015.282,0,0,0,0,1510575816787.0,0.019281136,0.4140367,0.908085,0.05986202,0,0,0,0,2,0,1,1
1510575811193.0,0.8111572,6.960739,10.597,1510575816916.0,0.43197435,6.6324368,7.2107253,1510575816916.0,-0.72746277,1.5097656,-0.1918335,1510575815061.0,23.0,1510575816917.0,3.1509094,-0.36067915,7.140262,1510575816878.0,4.6401978,-39.613342,2.279663,1510575816923.0,1015.272,0,0,0,0,1510575816918.0,0.046810646,0.3607826,0.9295682,0.05956253,0,0,0,0,2,0,1,1
1510575811295.0,-3.2752838,6.6795197,2.277008,1510575817051.0,0.29094318,6.6198807,7.22931,1510575817047.0,-0.59181213,0.02722168,-0.018798828,1510575815164.0,18.0,1510575817052.0,-2.61324,-0.62415504,-2.2059822,1510575817008.0,4.6401978,-40.30304,-1.7562866,1510575817054.0,1015.282,0,0,0,0,1510575817052.0,0.036830083,0.3606263,0.9304237,0.0538885,0,0,0,0,2,0,1,1
1510575811392.0,-0.93292236,6.6184998,6.1075745,1510575817175.0,0.45599467,6.1063557,7.659953,1510575817174.0,0.17616272,1.9882813,-0.67248535,1510575815263.0,24.0,1510575817175.0,2.14856,0.5766392,2.7808156,1510575817135.0,3.0838013,-41.508484,-5.6243896,1510575817185.0,1015.272,0,0,0,0,1510575817176.0,0.046173625,0.32759592,0.9416661,0.0617556,0,0,0,0,2,0,1,1
1510575811492.0,-1.2223663,7.644623,3.7091064,1510575817310.0,0.12743413,6.4896984,7.351052,1510575817309.0,0.10246277,0.013336182,-0.2965088,1510575815372.0,22.0,1510575817310.0,-2.104369,-0.38690615,-1.926249,1510575817264.0,5.331421,-40.992737,-3.439331,1510575817325.0,1015.282,0,0,0,0,1510575817310.0,0.029316181,0.3526205,0.93343306,0.059177954,0,0,0,0,2,0,1,1
1510575811594.0,-1.4624481,6.9075775,3.6316528,1510575817437.0,0.842311,5.626991,7.9873576,1510575817436.0,-0.23292542,0.08810425,0.07733154,1510575815466.0,24.0,1510575817438.0,0.14681435,-0.041866302,1.5825863,1510575817393.0,6.713867,-42.370605,-4.447937,1510575817443.0,1015.282,0,0,0,0,1510575817438.0,0.06464887,0.29762164,0.9504619,0.062160723,0,0,0,0,2,0,1,1
1510575811691.0,0.0382843,9.246109,6.726013,1510575817565.0,0.66954356,5.8125567,7.869961,1510575817565.0,0.5329132,0.6680908,-0.17367554,1510575815571.0,21.0,1510575817566.0,-0.34563923,-0.1757536,1.9126024,1510575817523.0,5.8502197,-41.508484,-7.6431274,1510575817572.0,1015.282,0,0,0,0,1510575817567.0,0.056095913,0.30918753,0.9473531,0.06146889,0,0,0,0,2,0,1,1
1510575811792.0,-3.089569,6.498047,2.7239532,1510575817694.0,-0.18225329,6.377527,7.4474373,1510575817694.0,0.60661316,0.099853516,0.10296631,1510575815767.0,23.0,1510575817695.0,0.27479059,0.5101042,-0.54300547,1510575817655.0,6.8862915,-41.853333,-5.2886963,1510575817706.0,1015.282,0,0,0,0,1510575817695.0,0.0075061265,0.34674203,0.93674827,0.04707731,0,0,0,0,2,0,1,1
1510575811941.0,-1.9209442,8.013901,8.213348,1510575817825.0,-0.050181005,6.201939,7.596303,1510575817824.0,-0.2884674,-0.19174194,-0.04763794,1510575815866.0,18.0,1510575817825.0,-0.0046200566,0.43495607,-0.36425352,1510575817786.0,6.3690186,-41.68091,-3.1021118,1510575817841.0,1015.282,0,0,0,0,1510575817826.0,0.012580772,0.33546692,0.94098985,0.042915996,0,0,0,0,2,0,1,1
1510575812041.0,1.0681763,7.294403,9.389435,1510575817953.0,0.11759147,6.4465857,7.3890524,1510575817952.0,-0.17738342,-0.09881592,-0.09463501,1510575815969.0,24.0,1510575817954.0,-0.56283736,0.62598324,-0.5589266,1510575817912.0,3.9489746,-43.058777,-5.1208496,1510575817962.0,1015.282,0,0,0,0,1510575817954.0,0.022429839,0.35037136,0.935365,0.042767737,0,0,0,0,2,0,1,1
1510575812141.0,-7.1461334,8.358398,-5.1085815,1510575818085.0,0.47754675,6.545465,7.2869215,1510575818085.0,0.62690735,0.605072,-0.26446533,1510575816068.0,19.0,1510575818086.0,0.80527914,0.31457806,2.7388535,1510575818046.0,5.331421,-39.613342,-2.4291992,1510575818092.0,1015.282,0,0,0,0,1510575818086.0,0.043660644,0.35575858,0.9324239,0.045992203,0,0,0,0,2,0,1,1
1510575812242.0,-1.9266663,6.9778137,1.9197083,1510575818215.0,0.2795681,6.8596783,7.0026455,1510575818214.0,0.7796478,-0.029388428,0.27279663,1510575816171.0,24.0,1510575818215.0,-2.2561526,-1.1003757,1.0968494,1510575818172.0,6.3690186,-41.68091,-1.0848999,1510575818228.0,1015.282,0,0,0,0,1510575818216.0,0.03371488,0.37660027,0.9246711,0.04493138,0,0,0,0,2,0,1,1
1510575812340.0,1.782074,7.3164825,10.481323,1510575818344.0,0.18900868,7.064558,6.799021,1510575818343.0,-0.22117615,-0.04220581,0.051696777,1510575816270.0,21.0,1510575818345.0,-1.0537413,-0.012077808,-0.32402945,1510575818302.0,6.022644,-40.30304,0.59661865,1510575818352.0,1015.282,0,0,0,0,1510575818346.0,0.027626624,0.39061898,0.91925293,0.040343903,0,0,0,0,2,0,1,1
1510575812441.0,-5.647217,6.6443176,2.0150757,1510575818474.0,-0.07498952,7.056557,6.8095345,1510575818473.0,0.22850037,0.16073608,-0.18756104,1510575816373.0,24.0,1510575818475.0,-0.9326784,-0.13400888,0.77191305,1510575818434.0,5.8502197,-42.54303,-1.58844,1510575818482.0,1015.292,0,0,0,0,1510575818476.0,0.016781757,0.39054927,0.9191087,0.049283564,0,0,0,0,2,0,1,1
1510575812540.0,-0.7703552,7.277481,4.98378,1510575818603.0,-0.9270655,7.4251595,6.338608,1510575818602.0,0.17189026,0.44485474,-0.7440491,1510575816480.0,22.0,1510575818604.0,0.4825428,0.9245148,0.13376188,1510575818562.0,6.541443,-41.853333,0.09307861,1510575818613.0,1015.282,0,0,0,0,1510575818604.0,-0.034491982,0.41908383,0.9064885,0.038179945,0,0,0,0,2,0,1,1
1510575812648.0,0.93969727,7.279831,12.862366,1510575818733.0,-0.5728895,7.402627,6.4065037,1510575818732.0,-0.4412079,-0.1468811,0.026062012,1510575816571.0,15.0,1510575818733.0,-0.5116765,-0.29319,-1.2432942,1510575818693.0,7.0602417,-41.33606,2.6153564,1510575818747.0,1015.292,0,0,0,0,1510575818733.0,-0.012518816,0.41617602,0.9081868,0.04286603,0,0,0,0,2,0,1,1
1510575812740.0,-5.0165863,6.6291046,2.751175,1510575818864.0,-0.42270398,7.2084246,6.635535,1510575818863.0,-0.039596558,0.15539551,-0.14804077,1510575816773.0,19.0,1510575818864.0,0.54866606,0.36082602,1.0097747,1510575818822.0,6.3690186,-41.33606,0.2609253,1510575818871.0,1015.282,0,0,0,0,1510575818865.0,-0.004363841,0.40207317,0.91455483,0.043675963,0,0,0,0,2,0,1,1
1510575812851.0,1.2388153,6.130432,8.212158,1510575818993.0,-1.3294332,7.7076964,5.915607,1510575818992.0,1.4920807,2.3525085,0.20550537,1510575816878.0,15.0,1510575818993.0,-0.27018237,-0.06353569,0.7913389,1510575818953.0,5.8502197,-41.508484,-0.24414063,1510575819009.0,1015.292,0,0,0,0,1510575818994.0,-0.06371448,0.440827,0.8949952,0.024404304,0,0,0,0,2,0,1,1
1510575812940.0,-0.4513855,6.7373047,9.223419,1510575819122.0,-1.1315845,8.258691,5.1656485,1510575819121.0,0.034103394,-1.0248718,0.30804443,1510575816975.0,16.0,1510575819123.0,-0.36119556,-0.21622801,-1.0726447,1510575819082.0,5.8502197,-39.785767,6.819153,1510575819140.0,1015.292,0,0,0,0,1510575819123.0,-0.06354886,0.4822725,0.87370163,0.004503706,0,0,0,0,2,0,1,1
1510575813039.0,-4.0394745,6.3887634,2.674652,1510575819252.0,-0.97329754,8.141578,5.379385,1510575819251.0,-0.0011444092,-0.23446655,0.026062012,1510575817075.0,17.0,1510575819252.0,-4.500873,-0.14786291,-5.440796,1510575819211.0,4.4677734,-41.853333,6.14624,1510575819260.0,1015.292,0,0,0,0,1510575819253.0,-0.05216721,0.47223538,0.8798921,0.007883456,0,0,0,0,2,0,1,1
1510575813140.0,-0.7018738,5.722412,6.702347,1510575819392.0,-0.6745468,8.079752,5.516609,1510575819392.0,-0.12931824,-0.85183716,0.34542847,1510575817176.0,13.0,1510575819393.0,-1.4774565,-0.633502,-0.45028925,1510575819341.0,5.8502197,-40.475464,7.156372,1510575819394.0,1015.282,0,0,0,0,1510575819393.0,-0.03248241,0.4665577,0.88381016,0.012182907,0,0,0,0,2,0,1,1
1510575813241.0,1.2454529,8.935944,6.573227,1510575819513.0,-1.0135789,8.161661,5.3413796,1510575819512.0,-0.25856018,-0.757843,0.3678589,1510575817276.0,17.0,1510575819514.0,-5.082985,0.08591032,-6.0857816,1510575819470.0,4.812622,-40.820313,6.4834595,1510575819526.0,1015.292,0,0,0,0,1510575819514.0,-0.048356418,0.47468632,0.87861234,0.019363515,0,0,0,0,2,0,1,1
1510575813339.0,-2.8124084,6.070282,4.501541,1510575819640.0,-0.56979257,7.781888,5.940366,1510575819639.0,-0.8075714,-0.5826721,0.15530396,1510575817390.0,16.0,1510575819641.0,2.3065872,-0.625412,3.8305244,1510575819601.0,4.121399,-42.19818,6.14624,1510575819658.0,1015.292,0,0,0,0,1510575819641.0,-0.009514742,0.44388637,0.89483726,0.04626677,0,0,0,0,2,0,1,1
1510575813438.0,-1.5092773,7.9791718,5.4882507,1510575819771.0,-0.88514495,7.8517256,5.808383,1510575819771.0,-0.31944275,0.2034607,0.11578369,1510575817478.0,13.0,1510575819772.0,-1.9130051,-0.166821,-1.7359028,1510575819731.0,6.541443,-41.508484,4.1290283,1510575819780.0,1015.292,0,0,0,0,1510575819773.0,-0.036967,0.44998702,0.8918603,0.027023954,0,0,0,0,2,0,1,1
1510575813540.0,-0.62002563,6.930588,5.6970825,1510575819901.0,-0.24915698,7.472724,6.345605,1510575819901.0,-0.5554962,0.30706787,-0.22387695,1510575817679.0,17.0,1510575819902.0,3.3460464,1.302032,2.7011337,1510575819859.0,4.812622,-42.19818,4.801941,1510575819914.0,1015.292,0,0,0,0,1510575819902.0,-0.003934705,0.42005798,0.9072282,0.021744128,0,0,0,0,2,0,1,1
1510575813639.0,-5.3140106,7.9454346,-1.0470734,1510575820031.0,-0.8067473,7.850695,5.82118,1510575820033.0,-0.2948761,0.11160278,-0.6842346,1510575817880.0,15.0,1510575820031.0,-3.0105948,-0.21872711,-2.740593,1510575819988.0,3.9489746,-41.33606,3.9611816,1510575820042.0,1015.292,0,0,0,0,1510575820032.0,-0.030083327,0.44977486,0.8920691,0.031785365,0,0,0,0,2,0,1,1
1510575813738.0,-0.75201416,7.072006,5.8320923,1510575820161.0,-0.7723475,7.673242,6.0576587,1510575820160.0,0.42396545,2.7754822,-0.33068848,1510575817984.0,16.0,1510575820162.0,3.5667486,0.46257257,7.3263664,1510575820121.0,5.6777954,-41.33606,3.9611816,1510575820169.0,1015.292,0,0,0,0,1510575820162.0,-0.027890306,0.43631124,0.8987651,0.03280211,0,0,0,0,2,0,1,1
1510575813889.0,-2.428131,7.2372894,1.8119202,1510575820290.0,-1.2556742,7.998952,5.53267,1510575820290.0,0.29579163,-0.85717773,0.34649658,1510575818087.0,15.0,1510575820290.0,-1.5062966,-0.66889906,-3.3193092,1510575820249.0,5.331421,-43.058777,5.9783936,1510575820299.0,1015.292,0,0,0,0,1510575820291.0,-0.06664401,0.46202913,0.8842886,0.011014522,0,0,0,0,2,0,1,1
1510575813988.0,0.21180725,6.7287292,6.9274445,1510575820419.0,-0.8182146,7.921947,5.7222085,1510575820419.0,1.0541534,-0.5399475,0.7203369,1510575818283.0,16.0,1510575820421.0,-0.51594454,-0.16518974,5.027549,1510575820381.0,4.6401978,-39.95819,3.288269,1510575820434.0,1015.302,0,0,0,0,1510575820421.0,-0.046294823,0.45398828,0.8898034,0.0011543096,0,0,0,0,2,0,1,1
1510575814088.0,0.36782837,7.778015,10.023987,1510575820549.0,-0.50381696,8.070266,5.5486364,1510575820548.0,-0.23506165,-1.7693481,0.18414307,1510575818485.0,17.0,1510575820549.0,-1.9496685,-0.085986614,-3.3143578,1510575820508.0,3.7750244,-40.820313,5.810547,1510575820562.0,1015.292,0,0,0,0,1510575820550.0,-0.019080138,0.46554723,0.884615,0.018921688,0,0,0,0,2,0,1,1
